,date,open,high,low,close,adj_close,volume,daily_change,days_after_ipo
484,2012-05-30,31.08,31.42,30.24,30.41,30.41,1307200,-1.2800010000000022,852
485,2012-05-31,30.07,30.290001,28.75,29.5,29.5,1118700,-0.9100000000000001,853
486,2012-06-01,28.530001000000002,29.16,27.76,28.15,28.15,885800,-1.3500000000000014,854
487,2012-06-04,28.030001000000002,28.41,27.110001,27.879998999999998,27.879998999999998,1030900,-0.2700010000000006,857
488,2012-06-05,27.84,28.389999,27.559998999999998,27.91,27.91,630900,0.030001000000002165,858
489,2012-06-06,28.200001,29.450001,28.139999,29.219998999999998,29.219998999999998,909900,1.3099989999999977,859
490,2012-06-07,29.809998999999998,29.870001000000002,28.85,28.93,28.93,492100,-0.2899989999999981,860
491,2012-06-08,28.860001,30.190001000000002,28.15,30.08,30.08,881100,1.1499999999999986,861
492,2012-06-11,30.309998999999998,31.0,28.959999,29.120001000000002,29.120001000000002,636000,-0.9599989999999963,864
493,2012-06-12,29.23,29.84,28.809998999999998,29.66,29.66,569000,0.5399989999999981,865
494,2012-06-13,29.549999,30.639999,29.469998999999998,29.77,29.77,844100,0.10999999999999943,866
495,2012-06-14,30.18,30.65,28.620001000000002,29.389999,29.389999,872200,-0.38000100000000003,867
496,2012-06-15,29.389999,29.950001,28.809998999999998,29.91,29.91,646800,0.5200010000000006,868
497,2012-06-18,29.940001000000002,32.330002,29.5,31.84,31.84,1256800,1.9299999999999997,871
498,2012-06-19,32.02,32.66,31.5,32.09,32.09,911100,0.25000000000000355,872
499,2012-06-20,33.5,34.5,33.209998999999996,33.779999,33.779999,3422400,1.6899989999999931,873
500,2012-06-21,34.259997999999996,34.279999,31.84,32.189999,32.189999,1891900,-1.5899999999999963,874
501,2012-06-22,32.599998,33.98,32.459998999999996,33.790001000000004,33.790001000000004,3046600,1.6000020000000035,875
502,2012-06-25,33.939999,34.119999,32.75,33.110001000000004,33.110001000000004,1498500,-0.6799999999999997,878
503,2012-06-26,32.049999,32.349998,31.389999,31.610001,31.610001,2613900,-1.5000000000000036,879
504,2012-06-27,31.9,32.450001,31.57,31.959999,31.959999,1047200,0.34999799999999937,880
505,2012-06-28,31.9,32.110001000000004,30.620001000000002,31.41,31.41,914100,-0.5499989999999997,881
506,2012-06-29,32.799999,32.799999,31.0,31.290001,31.290001,1125800,-0.11999899999999997,882
507,2012-07-02,31.35,31.799999,30.190001000000002,30.4,30.4,1315600,-0.8900010000000016,885
508,2012-07-03,30.6,31.0,30.4,30.66,30.66,947000,0.26000000000000156,886
509,2012-07-05,30.809998999999998,31.67,30.799999,31.23,31.23,1253800,0.5700000000000003,888
510,2012-07-06,30.99,31.73,30.799999,30.99,30.99,784500,-0.240000000000002,889
511,2012-07-09,30.940001000000002,31.83,30.67,31.49,31.49,910500,0.5,892
512,2012-07-10,31.540001,32.48,30.889999,31.27,31.27,758400,-0.21999999999999886,893
513,2012-07-11,31.57,31.68,31.01,31.51,31.51,638600,0.240000000000002,894
514,2012-07-12,31.290001,33.009997999999996,30.799999,32.700001,32.700001,1125700,1.1900009999999988,895
515,2012-07-13,32.970001,34.400002,32.830002,34.25,34.25,1304800,1.5499989999999997,896
516,2012-07-16,34.32,36.0,33.900002,35.959998999999996,35.959998999999996,1744000,1.7099989999999963,899
517,2012-07-17,35.0,35.209998999999996,32.380001,33.349998,33.349998,2569300,-2.610000999999997,900
518,2012-07-18,31.42,33.669998,31.059998999999998,32.150002,32.150002,2881900,-1.1999959999999987,901
519,2012-07-19,32.720001,33.150002,32.040001000000004,32.27,32.27,1435900,0.11999800000000249,902
520,2012-07-20,32.07,32.25,31.25,31.790001,31.790001,1568500,-0.47999900000000295,903
521,2012-07-23,31.049999,31.299999,30.620001000000002,30.66,30.66,1386800,-1.130001,906
522,2012-07-24,30.66,31.040001,29.620001000000002,29.84,29.84,1500300,-0.8200000000000003,907
523,2012-07-25,29.92,29.98,28.75,28.950001,28.950001,2842200,-0.8899989999999995,908
524,2012-07-26,29.9,30.0,27.639999,28.129998999999998,28.129998999999998,2262300,-0.8200020000000023,909
525,2012-07-27,28.709999,29.66,28.1,29.51,29.51,1673000,1.3800010000000036,910
526,2012-07-30,29.51,30.25,27.209999,27.35,27.35,2065200,-2.16,913
527,2012-07-31,27.540001,27.969998999999998,27.35,27.42,27.42,1575100,0.07000000000000028,914
528,2012-08-01,27.99,27.99,26.030001000000002,26.25,26.25,1592300,-1.1700000000000017,915
529,2012-08-02,26.84,26.85,25.52,26.1,26.1,1305100,-0.14999999999999858,916
530,2012-08-03,26.9,27.549999,26.74,27.27,27.27,1209500,1.1699999999999982,917
531,2012-08-06,27.549999,28.700001,27.549999,28.27,28.27,1528200,1.0,920
532,2012-08-07,28.77,30.9,28.5,30.25,30.25,2387200,1.9800000000000004,921
533,2012-08-08,29.9,30.0,28.59,29.09,29.09,1308900,-1.1600000000000001,922
534,2012-08-09,29.52,30.0,29.129998999999998,29.41,29.41,672600,0.3200000000000003,923
535,2012-08-10,29.309998999999998,29.940001000000002,29.309998999999998,29.940001000000002,29.940001000000002,707400,0.5300010000000022,924
536,2012-08-13,29.690001000000002,31.299999,29.1,31.17,31.17,870100,1.2299989999999994,927
537,2012-08-14,30.75,31.17,29.26,29.42,29.42,793400,-1.75,928
538,2012-08-15,29.389999,29.700001,28.809998999999998,29.4,29.4,525400,-0.020000000000003126,929
539,2012-08-16,29.530001000000002,30.389999,29.5,30.299999,30.299999,669000,0.8999990000000011,930
540,2012-08-17,30.290001,30.709999,29.98,30.01,30.01,508200,-0.2899989999999981,931
541,2012-08-20,30.15,30.389999,29.1,29.51,29.51,1179100,-0.5,934
542,2012-08-21,29.58,30.0,29.0,29.110001,29.110001,761600,-0.3999990000000011,935
543,2012-08-22,29.01,30.040001,29.01,29.950001,29.950001,775500,0.8399999999999999,936
544,2012-08-23,30.0,30.85,29.65,30.73,30.73,1471000,0.7799990000000001,937
545,2012-08-24,30.059998999999998,30.24,29.41,29.5,29.5,1429400,-1.2300000000000004,938
546,2012-08-27,29.57,29.700001,28.17,28.32,28.32,1350400,-1.1799999999999997,941
547,2012-08-28,28.4,29.379998999999998,28.0,28.690001000000002,28.690001000000002,1402700,0.370001000000002,942
548,2012-08-29,28.49,28.639999,28.02,28.41,28.41,838900,-0.28000100000000216,943
549,2012-08-30,28.6,28.74,28.1,28.41,28.41,656400,0.0,944
550,2012-08-31,28.610001,28.84,28.200001,28.52,28.52,539800,0.10999999999999943,945
551,2012-09-04,28.52,28.99,27.9,28.139999,28.139999,752500,-0.38000100000000003,949
552,2012-09-05,28.01,28.5,27.809998999999998,27.940001000000002,27.940001000000002,639300,-0.19999799999999723,950
553,2012-09-06,28.0,28.9,27.9,28.549999,28.549999,841700,0.6099979999999974,951
554,2012-09-07,28.549999,29.57,28.5,29.35,29.35,953200,0.8000010000000017,952
555,2012-09-10,29.200001,29.35,27.299999,27.370001000000002,27.370001000000002,1483300,-1.9799989999999994,955
556,2012-09-11,27.76,28.16,27.4,27.799999,27.799999,1014900,0.42999799999999766,956
557,2012-09-12,27.9,28.58,27.799999,28.280001000000002,28.280001000000002,1145200,0.4800020000000025,957
558,2012-09-13,28.57,29.5,28.48,29.48,29.48,1484700,1.1999989999999983,958
559,2012-09-14,30.0,30.65,29.65,30.389999,30.389999,1536600,0.9099989999999991,959
560,2012-09-17,32.349998,32.779999,31.51,32.540001000000004,32.540001000000004,3212800,2.150002000000004,962
561,2012-09-18,31.879998999999998,31.9,30.68,31.34,31.34,1788500,-1.2000010000000039,963
562,2012-09-19,31.0,31.74,30.940001000000002,31.049999,31.049999,1048500,-0.2900010000000002,964
563,2012-09-20,30.93,31.5,30.68,30.9,30.9,912400,-0.1499990000000011,965
564,2012-09-21,31.1,31.49,29.540001,30.02,30.02,1870000,-0.879999999999999,966
565,2012-09-24,29.51,31.030001000000002,29.4,30.66,30.66,1301900,0.6400000000000006,969
566,2012-09-25,28.620001000000002,29.48,27.530001000000002,27.66,27.66,5680400,-3.0,970
567,2012-09-26,27.66,28.4,27.48,27.540001,27.540001,1527200,-0.11999899999999997,971
568,2012-09-27,27.82,28.540001,27.6,28.49,28.49,1758600,0.9499989999999983,972
569,2012-09-28,28.73,29.889999,28.610001,29.280001000000002,29.280001000000002,4343400,0.7900010000000037,973
570,2012-10-01,29.5,29.889999,29.0,29.16,29.16,884400,-0.12000100000000202,976
571,2012-10-02,29.280001000000002,29.889999,29.0,29.799999,29.799999,729000,0.6399989999999995,977
572,2012-10-03,29.75,29.950001,29.24,29.299999,29.299999,1052800,-0.5,978
573,2012-10-04,30.0,30.1,28.65,29.4,29.4,1541300,0.1000009999999989,979
574,2012-10-05,29.700001,29.809998999999998,28.68,28.889999,28.889999,938600,-0.510000999999999,980
575,2012-10-08,28.860001,29.4,28.610001,29.25,29.25,889700,0.36000100000000046,983
576,2012-10-09,29.120001000000002,29.120001000000002,28.25,28.370001000000002,28.370001000000002,1193000,-0.879998999999998,984
577,2012-10-10,28.389999,28.719998999999998,28.01,28.4,28.4,503600,0.029998999999996556,985
578,2012-10-11,28.940001000000002,28.98,28.25,28.32,28.32,450600,-0.0799999999999983,986
579,2012-10-12,28.32,28.73,27.5,27.639999,27.639999,987600,-0.6800010000000007,987
580,2012-10-15,28.02,28.049999,26.860001,27.33,27.33,1468700,-0.30999900000000125,990
581,2012-10-16,27.67,28.09,27.34,28.059998999999998,28.059998999999998,479300,0.7299989999999994,991
582,2012-10-17,28.25,28.84,27.799999,28.82,28.82,668000,0.7600010000000026,992
583,2012-10-18,28.99,28.99,27.780001000000002,28.040001,28.040001,741000,-0.7799990000000001,993
584,2012-10-19,27.83,28.200001,27.299999,27.74,27.74,1027400,-0.30000100000000174,994
585,2012-10-22,27.99,28.0,27.360001,27.85,27.85,470200,0.11000000000000298,997
586,2012-10-23,27.379998999999998,28.559998999999998,27.370001000000002,28.389999,28.389999,749000,0.5399989999999981,998
587,2012-10-24,28.52,28.52,27.25,27.42,27.42,1016400,-0.9699989999999978,999
588,2012-10-25,27.799999,27.799999,27.450001,27.52,27.52,577700,0.09999999999999787,1000
589,2012-10-26,27.530001000000002,27.799999,27.02,27.379998999999998,27.379998999999998,477400,-0.1400010000000016,1001
590,2012-10-31,27.700001,28.35,27.370001000000002,28.129998999999998,28.129998999999998,775200,0.75,1006
591,2012-11-01,28.25,29.49,28.200001,29.25,29.25,1024100,1.120001000000002,1007
592,2012-11-02,29.27,29.549999,28.549999,28.92,28.92,1030300,-0.3299999999999983,1008
593,2012-11-05,29.799999,31.58,29.33,31.5,31.5,2048900,2.5799999999999983,1011
594,2012-11-06,30.610001,31.200001,29.950001,31.15,31.15,2324000,-0.3500000000000014,1012
595,2012-11-07,31.0,32.049999,30.809998999999998,31.540001,31.540001,1714500,0.3900010000000016,1013
596,2012-11-08,31.01,31.879998999999998,30.940001000000002,31.309998999999998,31.309998999999998,1274000,-0.23000200000000248,1014
597,2012-11-09,30.6,30.93,29.85,30.32,30.32,863000,-0.9899989999999974,1015
598,2012-11-12,30.290001,31.42,30.16,31.07,31.07,555900,0.75,1018
599,2012-11-13,31.290001,32.0,30.719998999999998,31.610001,31.610001,998300,0.5400010000000002,1019
600,2012-11-14,31.959999,32.119999,31.200001,31.379998999999998,31.379998999999998,871300,-0.23000200000000248,1020
601,2012-11-15,31.299999,31.440001000000002,30.5,30.82,30.82,984000,-0.5599989999999977,1021
602,2012-11-16,31.15,32.0,30.59,31.84,31.84,908700,1.0199999999999996,1022
603,2012-11-19,32.07,33.25,31.84,32.919998,32.919998,1392400,1.0799979999999998,1025
604,2012-11-20,32.799999,33.099998,31.91,33.0,33.0,922500,0.08000200000000035,1026
605,2012-11-21,32.610001000000004,33.470001,32.290001000000004,32.470001,32.470001,963200,-0.5299989999999966,1027
606,2012-11-23,32.599998,32.830002,31.700001,32.130001,32.130001,430300,-0.3400000000000034,1029
607,2012-11-26,32.099998,32.299999,31.620001000000002,32.27,32.27,495800,0.1399990000000031,1032
608,2012-11-27,32.130001,32.66,31.52,32.150002,32.150002,910800,-0.11999800000000249,1033
609,2012-11-28,32.0,34.290001000000004,31.91,33.23,33.23,1525200,1.0799979999999962,1034
610,2012-11-29,33.439999,34.0,32.869999,33.689999,33.689999,1103400,0.4599990000000034,1035
611,2012-11-30,33.630001,34.279999,33.009997999999996,33.82,33.82,1420300,0.13000100000000003,1036
612,2012-12-03,33.889998999999996,35.0,33.5,34.619999,34.619999,2085700,0.7999989999999997,1039
613,2012-12-04,34.080002,34.799999,33.549999,33.900002,33.900002,1263300,-0.7199969999999993,1040
614,2012-12-05,33.82,34.189999,33.580002,33.709998999999996,33.709998999999996,661500,-0.19000300000000436,1041
615,2012-12-06,33.82,34.799999,33.5,33.900002,33.900002,660400,0.19000300000000436,1042
616,2012-12-07,34.299999,34.490002000000004,33.849998,34.169998,34.169998,664400,0.269995999999999,1043
617,2012-12-10,34.43,34.799999,34.18,34.57,34.57,929800,0.40000200000000063,1046
618,2012-12-11,34.599998,35.5,34.459998999999996,35.279999,35.279999,1572600,0.7099989999999963,1047
619,2012-12-12,35.209998999999996,35.799999,34.950001,35.259997999999996,35.259997999999996,2063800,-0.0200010000000006,1048
620,2012-12-13,35.259997999999996,35.299999,32.75,33.610001000000004,33.610001000000004,2151300,-1.649996999999992,1049
621,2012-12-14,33.779999,34.400002,33.59,33.810001,33.810001,1023000,0.19999999999999574,1050
622,2012-12-17,33.77,34.5,33.75,34.400002,34.400002,824900,0.5900010000000009,1053
623,2012-12-18,34.259997999999996,35.07,34.259997999999996,34.59,34.59,1553900,0.18999800000000278,1054
624,2012-12-19,34.75,35.259997999999996,34.52,34.610001000000004,34.610001000000004,1298800,0.0200010000000006,1055
625,2012-12-20,34.509997999999996,34.790001000000004,34.049999,34.43,34.43,921200,-0.1800010000000043,1056
626,2012-12-21,33.939999,34.169998,33.580002,34.0,34.0,1492400,-0.4299999999999997,1057
627,2012-12-24,33.639998999999996,34.349998,33.549999,34.279999,34.279999,375800,0.27999899999999656,1060
628,2012-12-26,33.959998999999996,34.5,33.5,33.59,33.59,601400,-0.6899989999999931,1062
629,2012-12-27,33.5,33.91,33.0,33.689999,33.689999,561100,0.09999899999999684,1063
630,2012-12-28,33.380001,33.650002,33.02,33.220001,33.220001,414100,-0.4699979999999968,1064
631,2012-12-31,33.0,33.970001,33.0,33.869999,33.869999,594900,0.6499979999999965,1067
632,2013-01-02,35.0,35.450001,34.709998999999996,35.360001000000004,35.360001000000004,1194800,1.490002000000004,1069
633,2013-01-03,35.18,35.450001,34.75,34.77,34.77,742000,-0.5900010000000009,1070
634,2013-01-04,34.799999,34.799999,33.919998,34.400002,34.400002,674000,-0.3699980000000025,1071
635,2013-01-07,34.799999,34.799999,33.900002,34.34,34.34,442000,-0.060001999999997224,1074
636,2013-01-08,34.5,34.5,33.110001000000004,33.68,33.68,1284000,-0.6600000000000037,1075
637,2013-01-09,34.009997999999996,34.189999,33.400002,33.639998999999996,33.639998999999996,698000,-0.04000100000000373,1076
638,2013-01-10,33.869999,33.990002000000004,33.380001,33.529999,33.529999,922500,-0.10999999999999943,1077
639,2013-01-11,34.040001000000004,34.040001000000004,32.110001000000004,32.91,32.91,1563200,-0.619999,1078
640,2013-01-14,33.080002,33.380001,32.849998,33.259997999999996,33.259997999999996,925100,0.34999799999999937,1081
641,2013-01-15,33.110001000000004,34.25,33.080002,33.900002,33.900002,1624200,0.6400040000000047,1082
642,2013-01-16,33.849998,34.23,33.73,34.099998,34.099998,1378200,0.19999599999999873,1083
643,2013-01-17,34.16,34.849998,33.919998,34.380001,34.380001,1436700,0.28000300000000067,1084
644,2013-01-18,34.740002000000004,34.779999,33.82,34.52,34.52,3555100,0.1399990000000031,1085
645,2013-01-22,34.560001,35.549999,34.259997999999996,35.189999,35.189999,1920200,0.6699989999999971,1089
646,2013-01-23,35.02,36.240002000000004,34.959998999999996,36.0,36.0,1564300,0.8100009999999997,1090
647,2013-01-24,36.0,37.720001,35.84,36.990002000000004,36.990002000000004,1970400,0.990002000000004,1091
648,2013-01-25,37.0,37.540001000000004,36.799999,36.98,36.98,1287800,-0.010002000000007172,1092
649,2013-01-28,36.860001000000004,38.709998999999996,36.860001000000004,38.029999,38.029999,1986000,1.0499989999999997,1095
650,2013-01-29,38.099998,38.439999,37.130001,37.950001,37.950001,1426600,-0.07999799999999624,1096
651,2013-01-30,37.849998,38.0,37.43,37.52,37.52,968100,-0.4300009999999972,1097
652,2013-01-31,37.869999,37.869999,36.93,37.509997999999996,37.509997999999996,901400,-0.010002000000007172,1098
653,2013-02-01,38.169998,38.5,37.619999,38.299999,38.299999,1100600,0.7900010000000037,1099
654,2013-02-04,38.400002,38.419998,37.59,37.740002000000004,37.740002000000004,1128000,-0.5599969999999956,1102
655,2013-02-05,38.0,38.650002,37.68,38.130001,38.130001,1310200,0.389998999999996,1103
656,2013-02-06,38.18,39.389998999999996,37.900002,39.169998,39.169998,1893200,1.0399969999999996,1104
657,2013-02-07,39.189999,39.68,38.950001,39.48,39.48,1196600,0.3100019999999972,1105
658,2013-02-08,39.450001,40.0,39.139998999999996,39.240002000000004,39.240002000000004,1139800,-0.23999799999999283,1106
659,2013-02-11,37.98,39.150002,37.5,38.419998,38.419998,3266300,-0.8200040000000044,1109
660,2013-02-12,38.450001,38.869999,37.290001000000004,37.889998999999996,37.889998999999996,2261300,-0.5299990000000037,1110
661,2013-02-13,38.299999,39.0,38.049999,38.450001,38.450001,966800,0.5600020000000043,1111
662,2013-02-14,38.639998999999996,38.75,38.209998999999996,38.27,38.27,990700,-0.1800009999999972,1112
663,2013-02-15,38.5,38.509997999999996,36.950001,37.040001000000004,37.040001000000004,2017600,-1.2299989999999994,1113
664,2013-02-19,37.360001000000004,39.290001000000004,37.310001,39.279999,39.279999,2701400,2.239997999999993,1117
665,2013-02-20,39.299999,39.650002,38.459998999999996,38.540001000000004,38.540001000000004,3122000,-0.7399979999999928,1118
666,2013-02-21,36.490002000000004,37.389998999999996,34.540001000000004,35.16,35.16,9037800,-3.380001000000007,1119
667,2013-02-22,35.720001,36.389998999999996,35.599998,36.110001000000004,36.110001000000004,2547300,0.9500010000000074,1120
668,2013-02-25,36.150002,36.75,34.34,34.380001,34.380001,2889400,-1.730000000000004,1123
669,2013-02-26,34.459998999999996,34.959998999999996,33.799999,34.43,34.43,2762900,0.04999899999999968,1124
670,2013-02-27,34.41,35.41,34.400002,35.099998,35.099998,1959200,0.6699979999999996,1125
671,2013-02-28,35.889998999999996,36.099998,34.369999,34.830002,34.830002,1964900,-0.269995999999999,1126
672,2013-03-01,35.0,35.080002,34.25,34.650002,34.650002,1546600,-0.17999999999999972,1127
673,2013-03-04,34.77,35.830002,34.700001,35.580002,35.580002,1757700,0.9299999999999997,1130
674,2013-03-05,36.0,36.919998,35.790001000000004,36.650002,36.650002,2087000,1.0700000000000003,1131
675,2013-03-06,37.009997999999996,37.880001,36.970001,37.689999,37.689999,1150000,1.0399969999999996,1132
676,2013-03-07,37.73,38.650002,36.880001,38.23,38.23,1158300,0.5400009999999966,1133
677,2013-03-08,38.060001,39.439999,37.360001000000004,38.470001,38.470001,912100,0.24000100000000657,1134
678,2013-03-11,38.869999,39.439999,38.650002,39.099998,39.099998,1579500,0.6299969999999959,1137
679,2013-03-12,38.900002,39.380001,38.849998,39.119999,39.119999,1275100,0.0200010000000006,1138
680,2013-03-13,39.0,39.490002000000004,38.810001,38.98,38.98,822000,-0.1399990000000031,1139
681,2013-03-14,38.900002,38.91,36.77,36.849998,36.849998,2021000,-2.1300019999999975,1140
682,2013-03-15,36.639998999999996,36.650002,35.209998999999996,35.290001000000004,35.290001000000004,3279600,-1.5599969999999956,1141
683,2013-03-18,35.299999,36.060001,34.919998,35.150002,35.150002,1316100,-0.1399990000000031,1144
684,2013-03-19,35.25,35.599998,34.939999,35.080002,35.080002,1098500,-0.07000000000000028,1145
685,2013-03-20,35.259997999999996,36.07,35.16,35.950001,35.950001,1423000,0.869999,1146
686,2013-03-21,35.950001,37.060001,35.740002000000004,36.009997999999996,36.009997999999996,1146300,0.05999699999999564,1147
687,2013-03-22,36.200001,36.799999,36.200001,36.619999,36.619999,440200,0.610001000000004,1148
688,2013-03-25,37.099998,38.52,36.77,37.529999,37.529999,2378800,0.9099999999999966,1151
689,2013-03-26,37.98,38.220001,37.66,37.860001000000004,37.860001000000004,1808200,0.33000200000000746,1152
690,2013-03-27,37.939999,38.380001,37.310001,38.16,38.16,1296300,0.2999989999999926,1153
691,2013-03-28,38.23,38.240002000000004,37.75,37.889998999999996,37.889998999999996,1158700,-0.2700010000000006,1154
692,2013-04-01,42.360001000000004,46.68,41.700001,43.93,43.93,14098500,6.040001000000004,1158
693,2013-04-02,43.599998,45.5,43.509997999999996,44.34,44.34,6652400,0.4100000000000037,1159
694,2013-04-03,43.099998,43.470001,40.209998999999996,41.099998,41.099998,5643600,-3.240002000000004,1160
695,2013-04-04,41.110001000000004,42.25,40.810001,42.009997999999996,42.009997999999996,2264800,0.9099999999999966,1161
696,2013-04-05,42.0,42.0,40.5,41.369999,41.369999,1552400,-0.639998999999996,1162
697,2013-04-08,41.970001,42.549999,41.509997999999996,41.830002,41.830002,1679000,0.4600030000000004,1165
698,2013-04-09,41.799999,41.830002,40.330002,40.5,40.5,1696100,-1.3300020000000004,1166
699,2013-04-10,40.700001,42.009997999999996,40.610001000000004,41.860001000000004,41.860001000000004,2121100,1.360001000000004,1167
700,2013-04-11,42.060001,44.549999,41.75,43.59,43.59,3447400,1.7299989999999994,1168
701,2013-04-12,43.25,45.139998999999996,43.049999,43.75,43.75,3149400,0.1599999999999966,1169
702,2013-04-15,43.5,43.799999,42.509997999999996,43.299999,43.299999,1681400,-0.4500010000000003,1172
703,2013-04-16,44.189999,46.139998999999996,43.91,45.59,45.59,3180400,2.2900010000000037,1173
704,2013-04-17,45.5,45.950001,44.540001000000004,45.450001,45.450001,2118500,-0.1399990000000031,1174
705,2013-04-18,45.98,47.599998,45.389998999999996,46.970001,46.970001,3367900,1.5200000000000031,1175
706,2013-04-19,47.459998999999996,49.880001,47.07,47.830002,47.830002,3011700,0.8600009999999969,1176
707,2013-04-22,48.599998,50.200001,47.75,50.189999,50.189999,3939400,2.359997,1179
708,2013-04-23,51.0,52.919998,50.66,51.009997999999996,51.009997999999996,3733800,0.8199989999999957,1180
709,2013-04-24,50.900002,51.049999,48.98,50.43,50.43,2630000,-0.5799979999999962,1181
710,2013-04-25,50.5,52.400002,50.5,52.0,52.0,2795900,1.5700000000000003,1182
711,2013-04-26,53.130001,53.740002000000004,50.619999,51.200001,51.200001,3622100,-0.7999989999999997,1183
712,2013-04-29,51.759997999999996,54.990002000000004,51.200001,54.939999,54.939999,3639700,3.739998,1186
713,2013-04-30,56.0,58.18,53.759997999999996,53.990002000000004,53.990002000000004,5522600,-0.9499969999999962,1187
714,2013-05-01,55.990002000000004,55.990002000000004,53.0,53.279999,53.279999,2742800,-0.7100030000000075,1188
715,2013-05-02,53.849998,55.27,53.700001,54.110001000000004,54.110001000000004,3050400,0.8300020000000075,1189
716,2013-05-03,56.470001,56.470001,54.5,54.549999,54.549999,3378700,0.43999799999999567,1190
717,2013-05-06,56.389998999999996,59.66,55.5,59.5,59.5,4366700,4.950001,1193
718,2013-05-07,62.0,62.369999,55.119999,55.509997999999996,55.509997999999996,9991000,-3.990002000000004,1194
719,2013-05-08,57.5,58.200001,55.709998999999996,55.790001000000004,55.790001000000004,6769900,0.2800030000000078,1195
720,2013-05-09,70.120003,75.769997,63.689999,69.400002,69.400002,28605000,13.610000999999997,1196
721,2013-05-10,69.650002,81.0,69.25,76.760002,76.760002,25082600,7.359999999999999,1197
722,2013-05-13,80.989998,88.0,79.150002,87.800003,87.800003,22416900,11.040001000000004,1200
723,2013-05-14,94.220001,97.120003,81.150002,83.239998,83.239998,37163900,-4.560005000000004,1201
724,2013-05-15,81.800003,86.879997,78.110001,84.839996,84.839996,16878700,1.5999979999999994,1202
725,2013-05-16,94.699997,95.0,88.660004,92.25,92.25,21614000,7.410004000000001,1203
726,2013-05-17,92.5,94.440002,87.5,91.5,91.5,19002200,-0.75,1204
727,2013-05-20,91.120003,92.5,88.629997,89.940002,89.940002,8348400,-1.5599979999999931,1207
728,2013-05-21,88.5,89.989998,85.279999,87.589996,87.589996,8998200,-2.3500060000000076,1208
729,2013-05-22,86.370003,90.959999,85.5,87.239998,87.239998,8568000,-0.34999799999999937,1209
730,2013-05-23,84.809998,93.010002,83.050003,92.730003,92.730003,12022200,5.4900049999999965,1210
731,2013-05-24,92.599998,97.949997,92.0,97.08000200000001,97.08000200000001,16124200,4.349999000000011,1211
732,2013-05-28,101.550003,110.75,100.300003,110.33000200000001,110.33000200000001,19691900,13.25,1215
733,2013-05-29,113.550003,114.900002,99.0,104.629997,104.629997,25099500,-5.700005000000004,1216
734,2013-05-30,102.459999,109.540001,101.199997,104.949997,104.949997,16133700,0.3199999999999932,1217
735,2013-05-31,106.260002,106.440002,97.730003,97.760002,97.760002,15172000,-7.189994999999996,1218
736,2013-06-03,97.620003,97.620003,88.25,92.589996,92.589996,19139600,-5.170006000000001,1221
737,2013-06-04,92.75,96.41999799999999,92.400002,94.839996,94.839996,8856100,2.25,1222
738,2013-06-05,93.660004,97.970001,89.110001,95.370003,95.370003,12224800,0.5300069999999977,1223
739,2013-06-06,95.25,99.269997,95.110001,97.349998,97.349998,9510900,1.9799950000000024,1224
740,2013-06-07,98.0,102.900002,96.699997,102.040001,102.040001,10711600,4.690003000000004,1225
741,2013-06-10,98.93,102.519997,98.57,100.050003,100.050003,9228600,-1.989998,1228
742,2013-06-11,98.18,98.68,94.050003,94.470001,94.470001,7394000,-5.5800020000000075,1229
743,2013-06-12,96.800003,100.480003,95.75,97.730003,97.730003,9192700,3.260002,1230
744,2013-06-13,99.0,99.279999,95.120003,98.18,98.18,5961600,0.4499970000000104,1231
745,2013-06-14,100.0,102.519997,99.33000200000001,100.300003,100.300003,6564700,2.120002999999997,1232
746,2013-06-17,103.599998,104.75,101.199997,102.199997,102.199997,7066200,1.8999939999999924,1235
747,2013-06-18,101.75,103.980003,99.199997,103.389999,103.389999,8795300,1.1900020000000069,1236
748,2013-06-19,102.059998,106.66999799999999,102.010002,104.68,104.68,8578900,1.2900010000000037,1237
749,2013-06-20,104.650002,107.129997,99.449997,100.650002,100.650002,10106500,-4.029998000000006,1238
750,2013-06-21,103.699997,103.699997,97.5,99.550003,99.550003,11718600,-1.0999989999999968,1239
751,2013-06-24,96.5,102.870003,95.300003,101.489998,101.489998,7119800,1.9399949999999961,1242
752,2013-06-25,103.099998,104.199997,100.550003,102.400002,102.400002,5848700,0.9100040000000007,1243
753,2013-06-26,103.800003,105.870003,102.660004,105.720001,105.720001,6602600,3.3199989999999957,1244
754,2013-06-27,106.75,110.25,106.129997,109.25,109.25,8744900,3.5299990000000037,1245
755,2013-06-28,108.57,109.440002,106.709999,107.360001,107.360001,5748600,-1.889999000000003,1246
756,2013-07-01,109.360001,117.769997,109.150002,117.18,117.18,10903600,9.81999900000001,1249
757,2013-07-02,118.25,121.889999,115.5,117.82,117.82,12064100,0.6399999999999864,1250
758,2013-07-03,118.0,119.25,114.269997,115.239998,115.239998,4806700,-2.5800019999999932,1251
759,2013-07-05,118.32,120.279999,115.699997,120.089996,120.089996,6818700,4.849997999999999,1253
760,2013-07-08,121.370003,122.18,118.82,121.610001,121.610001,7814200,1.5200049999999976,1256
761,2013-07-09,124.639999,125.32,121.910004,123.449997,123.449997,8603300,1.8399959999999993,1257
762,2013-07-10,123.190002,123.25,120.790001,122.269997,122.269997,5600100,-1.1799999999999926,1258
763,2013-07-11,124.879997,126.089996,122.349998,125.610001,125.610001,7483600,3.3400039999999933,1259
